,review_id,user_name,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion
519,6198833c-bf6a-45dc-952d-098f8a3bc136,A Google user,Should have said it was a trial and that you can't block specific websites without premium otherwise.,2,0,2017-06-30 23:07:01,"Hi Jacob,

That's completely untrue. The Mobicip Safe Browser works just as well on the Basic and the Premium plans. The trial doesn't start unless expressly asked for. So your review is very misleading.",2017-07-26 07:08:08,
520,5f383299-1330-447f-8e74-9f0697533b49,A Google user,IT SUCKS IS SUPER DUMB AND I WISH I COULD SAY THIS TO THE PEOPLE WHO MADE IT.ARE YOU*****HIGH,1,0,2017-06-25 01:33:30,"Sorry Nicole,

Bet your parents sure don't feel the same way about Mobicip :P",2017-07-26 06:33:08,2.1.1_r409
521,aa5c2ead-878c-4d0f-8c90-cd2bd0421704,A Google user,It's very dumb,1,0,2017-06-20 18:32:08,"Would love some genuine feedback. If you are not happy with your parents' insistence on having a content filter such as Mobicip, please have a chat with them and try to find a mutually beneficial middle ground.",2017-07-26 06:36:14,2.2.1_r672
522,7f07f4d3-a50a-456b-8000-8eafa594566d,A Google user,Youtube filtering is really a cool feature.i really loved this app.i am really want to block offensive videos on youtube for my small brothers so this app helps me a lot..privacy stuff is also good..,5,1,2017-06-13 15:02:22,"Thanks Arpan,

Mobicip is one of the only services that filters on a video-by-video basis. It's important as videos are such a popular medium for education these days.",2017-07-26 07:52:08,
523,a3851edc-5803-4099-b226-53dc640e1ec3,A Google user,This app works with any type of devices whether it is a ios or android.,4,1,2017-06-13 13:49:11,"Thanks Nikhil, no service has such a wide platform presence like Mobicip. We support iOS, Android, Windows among a host of other popular platforms.",2017-07-26 07:36:30,
524,90a9bb26-9f52-418d-8cfb-3f046f2dec56,A Google user,This app works with any devices whether it is ios or android,5,0,2017-06-13 13:33:25,"Thank you :)

We pride ourselves in the fact that we support such a wide variety of platforms.",2017-07-26 07:52:42,
525,bf648318-c948-4aba-ac18-8b014dcb8ed2,A Google user,Loved the User interface of this app which is quite smooth.,5,0,2017-06-13 13:33:17,"Thank you Supriya,

We are really glad you appreciate all the thought and effort we have put in designing the UI.",2017-07-26 07:53:51,
526,2807c7cf-39c2-433a-b96a-61ecfa5a6848,A Google user,Bhangar app,1,0,2017-06-13 13:28:35,Would love some genuine feedback. Could you be more specific? Would love to hear you out; please write to support@mobicip.com with your views on how we could make Mobicip better.,2017-07-26 06:37:38,
527,4834ecb8-6ffa-489f-97b6-eae689ffbdc6,A Google user,Smooth user interface developer has done a good job,5,0,2017-06-13 13:27:35,"Thank you Anand,

We are really glad you appreciate all the thought and effort we have put in designing the UI :)",2017-07-26 07:54:18,
528,6abbb5be-a722-4a29-95d7-a3c6ac399741,A Google user,With this app I can manage multiple devices using a single account. This app works for most of the web browser.,5,0,2017-06-13 13:25:35,"Thanks Ramesh,

The single account management is key for a hassle-free family internet safety experience.",2017-07-26 07:54:54,2.2.1_r672
529,ceb3a695-98e2-4794-8797-531b239c8f82,A Google user,With this app I can manage multiple devices in a single account. Awesome.,5,0,2017-06-13 13:21:44,"Hi Nandan,

The single account management is key for a hassle-free family internet safety experience. The admin can check all the reports from a single portal.",2017-07-26 07:55:41,2.2.1_r672
530,567baf5b-5ddd-47d9-b8d2-bba85072c20f,A Google user,One of the great things about this app is that it gives protection regardless of any network. Best for most of web browser and hassle free,5,0,2017-06-13 13:18:03,"Thanks for pointing that out Akki,

Device level filters are better than network filters in this regard. With mobile telephony and the ubiquity if internet, device level filters ensure internet safety at all times (at home and outside).",2017-07-26 07:56:44,
531,b649346c-7ee9-4855-ba40-24eca23a1371,A Google user,This app works for most of the web browser and is hassle free.with this app I can manage multiple devices using a single account.,5,0,2017-06-13 13:14:48,The single account management is key for a hassle-free family internet safety experience. The admin can check all the reports from a single portal.,2017-07-26 07:57:10,2.2.1_r672
532,ab22ddf6-969c-43c4-ac55-0b79b7852055,A Google user,With this app I can block all the websites which i dont want to visit,5,0,2017-06-13 13:09:18,Yes. Blasklisting is a popular feature to remove sites that you would not like to come across.,2017-07-26 07:57:35,2.2.1_r672
533,71c37b8f-49d7-428c-8614-4e06007d32b6,A Google user,Great app for keeping an eye on your children,5,0,2017-06-13 13:07:15,"Yes Pankaj,

In this digital age it's important to keep a digital eye on your kids' online presence.",2017-07-26 07:58:11,
534,2095bac4-0602-4c39-87b1-5aebb87ee0e0,A Google user,It is horrible I cant play games until my mom signs in her email and password,1,0,2017-06-03 14:49:57,"Mobicip does not block apps other than browsers. If games are blocked, your parents must have expressly blocked it. We suggest that you bring this up with your parents and have a conversation around what apps should be allowed. In general, we request that you please contact support with your concerns before leaving a review.",2017-07-26 06:38:01,2.2.1_r672
535,92201fe1-6d25-4dab-9901-5f57c26d0421,A Google user,It's annoying it sometime s doesn't let me play angry birds,2,0,2017-06-01 04:43:44,"Skull Crusher,

Mobicip does not block apps other than browsers. If Angry Birds is blocked, your parents must have expressly blocked it. We suggest that you bring this up with your parents and have a conversation around what apps should be allowed. In general, we request that you please contact support with your concerns before leaving a review.",2017-07-26 07:08:16,2.2.1_r672
536,6293afa3-8fc7-4ed3-b5bc-934264ee8a65,A Google user,I really enjoyed this app. It helped me to keep track on the activities going on and what was being looked at.,5,0,2017-05-29 16:53:11,"Thanks Colleen,

We are glad that Mobicip helps you safeguard your family's internet safety.",2017-07-26 08:31:03,2.2.1_r672
537,7717e2cd-1de6-44e2-8493-49fc46e4d5dd,A Google user,"Good app that works fine, can get better by adding more restrictions",5,0,2017-05-28 01:26:27,"Thanks Gulshanrai,

We are always working on making Mobicip better. Please do drop us suggestions and recommendations on support@mobicip.com",2017-07-26 08:31:50,2.2.1_r672
538,eeb57e4a-4b73-41a1-83d0-b8c8a4598df5,A Google user,"I accidentally installed it on my phone. It gave solid protection,  mostly from my daughter grabbing my phone and trying to download apps or videos she shouldn't be watching. Fantastic!",5,0,2017-05-23 02:42:44,"Thank you.

We are really glad you found Mobicip helpful for your family's internet safety. Do check out our blog resources to learn how to get the maximum our of Mobicip's features.",2017-07-26 08:33:27,
539,df5f3091-7a48-4a4d-ab15-a3141b02955d,A Google user,"It's free basic features are great because it blocks by default some web sites not safe for kids. Once installed you can restrict the installation of new apps, delete and blocky any use of currently installed but you can't delete by default because of Android. All of this operayiond can be done only if you know the 4 numper PIN code. I've not checked for how many times it allows to be wrong... The premium features are very handy for more control. It's a must app for any kid's phone in today's world.",5,0,2017-05-21 10:38:09,"Thanks Radu,

It's not often that people take the time out to leave us a review. Special thanks to your detailed explanation :)",2017-07-26 09:21:12,
540,50cb6e5c-b64b-407a-9903-14c0a56312d8,A Google user,A very good one especially it block all browser,4,0,2017-05-19 07:18:18,Thanks Nadeem. We take special pride in our Safe Browser and the associated algorithm that filters in real time unlike our competitors who have a static or manually updated database of sites.,2017-07-26 07:35:16,2.2.1_r672
541,1b7f2fc7-c32b-468f-9680-e36248785836,A Google user,"Hi, its quite an interesting App and to be honest this is needed very moment because existing browser needs to be challenged. My friends will also love to have am very sure",3,0,2017-05-18 16:09:46,Afeez thank you for your honest feedback. We would love to hear your ideas on how to make Mobicip better. Please feel free to send us suggestions at support@mobicip.com,2017-07-26 07:22:24,
542,a4ec9c20-c653-4d4c-8775-da1afc2a5560,A Google user,Very Valuable,5,0,2017-05-14 18:00:10,Thank you Alan.,2017-07-26 09:21:21,2.2.1_r672
543,0b79b78c-7535-4e1f-b254-a232c40f4ef5,A Google user,A very well thought out product. Definitely needed in a time and age when technology is everywhere. Hoping to see the app get better and growing.,4,0,2017-05-13 16:53:46,Thank you for your words of encouragement. We are working tirelessly to make Mobicip better and ahead of the changes in the digital horizon.,2017-07-26 07:34:04,2.2.1_r672
544,1f0b8bff-b4c2-49db-bd39-8ce5ad84b9e8,A Google user,Very convenient to use and lovely features. .,5,0,2017-05-13 10:13:32,Thanks Pankaj. Hope Mobicip serves you better and better in the months to come.,2017-07-26 09:21:45,
545,d6c5fc33-de1b-4a1e-97ca-ee88233b05ae,A Google user,I just downloaded the app and it was so easy here to block all the websites you don't like accessing or you don't want to. Very user friendly app.,4,0,2017-05-13 08:53:20,Thanks Ashhlesha :) We are glad you found Mobicip a perfect fit to your requirements.,2017-07-26 07:33:12,
546,3d794c57-1734-4769-9282-fb267ed8b5d4,A Google user,"My children are quite tech savvy, so controlling their web browsing activities is no small achievement. Mobicip helped in achieving it. Thanks a ton!!!",5,1,2017-05-13 08:37:25,"Thanks Arantxa :)

It's important to stay a step ahead of the kids always.",2017-07-26 09:22:16,2.2.1_r672
547,9c8a8ed5-0dc0-4fd2-8972-b92663c87ef1,A Google user,"I can now easily stop and control my kids from the bad web content easily without physically taking away their phone from them,  loved the app",5,0,2017-05-12 12:43:37,"Thankn you Sonal,

It's great to know that Mobicip has been useful at your home.",2017-07-26 09:22:43,
548,31cb2e55-4a7e-49df-868b-76832592c2d9,A Google user,"I like using this, very simple  interface and good way to block things",5,0,2017-05-12 12:38:55,Thank you Shaniz.,2017-07-26 09:23:03,
549,5350edad-1a82-414b-b902-391b716d4d21,A Google user,"Whenever my kids take my phone, I  enable this so I'm sure nothing wrong will happen",5,0,2017-05-12 12:34:35,Thanks Shweta.,2017-07-26 09:23:11,2.2.1_r672
550,a79fce69-5a11-4a40-a450-40f8f30c03ad,A Google user,A fantastic app for parents  wanting to block certain things for their children,5,0,2017-05-12 12:27:50,Thank you :) Your appreciation means a lot to us.,2017-07-26 09:29:41,2.2.1_r672
551,2d11e5e5-5a04-4412-9e72-5c22a00fc8d8,A Google user,Seriously this app gives the control back to us parents. I mean how can we not care to safeguard our kids from the adult and explicit content out there on the web. Loved it,5,1,2017-05-12 10:55:26,Thank you :) Your appreciation means a lot to us. More parents should wake up to the growing internet safety concerns.,2017-07-26 09:30:12,2.2.1_r672
552,ae585959-2396-4f19-bab4-6ec1021b413c,A Google user,"Videos can be blocked based on keywords on YouTube , this jant cannot get better.Brilliant.",5,0,2017-05-11 16:40:42,Thank you :) Your appreciation means a lot to us. The video-by-video filter mechanism is something pretty unique to Mobicip.,2017-07-26 09:30:46,2.2.1_r672
553,893b6eba-2cc0-4204-9ae2-9249a4ac68f1,A Google user,"YouTube filtering is such a cool feature, I use to block offensive videos for my kids - really very good.",5,2,2017-05-11 16:31:10,Thank you Vishal. Youtube is such a popular educational tool today. Blocking Youtube isn't the best idea; so we created our filtering technology to filter each video separately instead of blocking the entire site.,2017-07-26 09:32:27,2.2.1_r672
554,106050b8-32df-4306-80ff-0ad353e89679,A Google user,A good parenting control App to make sure all filters are in place,5,0,2017-05-11 16:21:30,Thank you :) Your appreciation means a lot to us.,2017-07-26 09:32:45,2.2.1_r672
555,04d681bd-ccc5-48e5-a811-eae25c4a568e,A Google user,Let's me restrict the websites quickly. I absolutely loved the filters. Suggesting it to all my friends who need to get rid of bad browsing habits.,5,0,2017-05-11 10:18:56,Thank you :) Your appreciation means a lot to us. The custom filter settings allows parents to customise their family internet experience according to their needs.,2017-07-26 09:33:20,2.2.1_r672
556,af7d6429-8b12-4e94-9eb7-761134518b60,A Google user,I have gladly recommend this app to all  my friends who have kids and are worried about them of being exposed to the wrong side of the Web . resultantly it worked for them .,5,1,2017-05-11 09:16:19,Thank you :) Your appreciation means a lot to us. Thanks for spreading the word.,2017-07-26 09:33:44,2.2.1_r647
557,e472f211-ed23-4885-b5f9-0175dad5ae32,A Google user,Works wonder for me.this app is a game changer when it comes to be a parent today.handling the browsing control is a big task and mobicip does it seamlessly.,5,0,2017-05-11 09:06:24,Thank you :) Your appreciation means a lot to us.,2017-07-26 09:33:51,2.2.1_r672
558,54843f1b-e95a-4c22-973c-704d17406836,A Google user,I have tried several apps to control the browsing activity of my kids but none worked.Glad that I found mobicip.Never replacing this with any other app.,5,0,2017-05-10 11:06:06,Thank you :) Your appreciation means a lot to us.,2017-07-26 09:33:58,2.2.1_r672
559,4b934348-6936-4919-af43-e5a5994c213b,A Google user,I’ve setup a custom security filter from one device that works on all devices in my computer lab so that I’m sure that the kids using it are not exposed to explicit content.,5,0,2017-05-09 10:50:41,Thank you :) Your appreciation means a lot to us. Schools transitioning into the use of internet must definitely follow your example to ensure internet safety in their classrooms.,2017-07-26 09:34:49,2.2.1_r672
560,27d8febf-0ca7-4a5d-892b-a08091296535,A Google user,Every time I download something teats either kid or teen I'm not allowed so could u please fix that,1,0,2017-05-08 21:50:50,"Hi Merexis,

That must be because of the respective filter settings your admin must have put in place. Please have a chat with your admin/parent and see how you could find some middle ground. You or the admin could also write to support@mobicip.com for help in this regard.",2017-07-26 06:39:59,2.2.1_r672
561,a8bb374f-7d30-45a5-9759-9f7493da8c35,A Google user,"Mr developer you are in illusion . I simply go to google maps go to privacy policy there I see google , I click on it and google is working now I can watch anything. There are many other apps of this kind",1,1,2017-05-07 05:47:25,"Hi Vishal,

Can't quite catch what you mean. You seem to have a limited understanding of Mobicip and its application. If you would like to know more please write to support@mobicip.com and we will try and help you.",2017-07-26 06:42:41,2.2.1_r672
562,faf7c86f-5f6a-4146-af8f-545363f63d55,A Google user,Needs improvement,5,0,2017-05-05 18:07:04,"Thanks Suryash, will work on any improvements that you could suggest. Pls drop a mail at support@mobicip.com",2017-07-26 09:35:21,
563,44808649-68ad-4a98-a4f5-0ee7ac3fab2f,A Google user,My son likes to google animals He can not open the images,2,0,2017-05-02 18:45:28,"Carin, please allow us to have a look at this issue. Write to us at support@mobicip.com and we can have a look at your account settings to fix things.",2017-05-03 05:46:41,
564,a64fe119-78d6-4eb3-8071-e99d3521d426,A Google user,I am tried almost 10 browser and nothing block explicit content like mobicip does,5,0,2017-04-29 10:01:15,Thank you :) Your appreciation means a lot to us.,2017-07-26 09:35:32,2.2.1_r672
565,c0957705-1efe-4af1-bb7d-a755f660fe35,A Google user,"Just started to use the browser ,so far so good ,all the websites that I had blocked are no longer irritating me",5,0,2017-04-29 09:42:55,Thank you :) Your appreciation means a lot to us.,2017-07-26 09:35:36,2.2.1_r672
566,2a853826-06b8-467e-b4ab-348a340ab526,A Google user,"I wanted to try something safer and better than google chrome, thankfully found Mobicip and I love it all because of its amazing filtering capacity.",5,0,2017-04-29 09:18:09,Thank you :) Your appreciation means a lot to us. Our Safe Browsing technology is robust and does it's work in real time.,2017-07-26 09:36:16,2.2.1_r672
567,b5c650db-edda-429c-8048-1ea9be276972,A Google user,"Never ran into a Problem with this browser, does what it says perfectly, I Loved how it easily allows us to block porn and stuff.",5,0,2017-04-29 09:02:59,Thank you :) Your appreciation means a lot to us.,2017-07-26 09:36:21,2.2.1_r672
568,bdcce9d5-d0d8-4e0a-bbd3-f09de52b5eea,A Google user,This app is a great product and I love using it. Installed it on my little brother's phone to stop him from watching stupid stuff on the net.,5,2,2017-04-29 08:57:14,Thank you :) Your appreciation means a lot to us.,2017-07-26 09:36:25,2.2.1_r672
569,0700d055-5ab6-487c-ba9a-7c074dbba172,A Google user,I like that I'm able to browse so fast and safely without a worry of something embarrassing popping up.,5,0,2017-04-29 08:48:50,Thank you :) We are glad the Mobicip works great for you.,2017-07-26 09:36:46,2.2.1_r672
570,632eecc0-a067-47aa-851a-f190fbc66022,A Google user,wanted to try out a browser that wasn't too mainstream and focussed mainly on blocking illicit web content. my search ended here at Mobicip.,5,0,2017-04-29 06:49:43,Thank you :) We are glad the Mobicip works great for you.,2017-07-26 09:36:54,
571,99061773-5c21-451a-a394-6e6b85f7b50e,A Google user,Used this one to get rid of adult content on internet worked perfectly for me.,5,0,2017-04-29 06:04:16,Thank you :) We are glad the Mobicip works great for you.,2017-07-26 09:37:42,2.2.1_r672
572,1a779230-7b60-46d1-8ae2-49e385226de9,A Google user,I recently downloaded this browser for the student in my class since they are provided with Android tables so we need to ensure their web safety.,5,0,2017-04-29 05:00:16,Thank you :) We are glad the Mobicip works great in your classroom.,2017-07-26 09:38:03,
573,899787e3-2f96-4cda-a487-74e9205b51a0,A Google user,Unbelievably great browser.  Perfect browser for those who want an exclusive  options  of blocking  explicit content over the net.,5,0,2017-04-24 13:23:26,Thank you :) We are glad the Mobicip works great for you.,2017-07-26 09:38:08,
574,729e6be2-a27d-4be2-90ad-3f5b5b0b84f4,A Google user,Best safe browser available. Love it because it makes browsing at work less embarrassing as it blocks all unnecessary. Pop ups with adult content.,5,0,2017-04-24 09:14:20,Thank you :) We are glad the Mobicip works great for you. Thanks for your appreciation.,2017-07-26 09:38:25,
575,34e98633-6304-4839-9689-2f4c125aeca3,A Google user,I can't thank you guys enough for making this amazing app for us all. It's huge hit in our family. I have installed it in all my kids device at home.,5,2,2017-04-24 09:05:26,Thank you :) We are glad the Mobicip works great for you and your family.,2017-07-26 09:38:42,2.2.1_r672
576,29965d22-4db2-4cf8-b550-61c9c7267a5b,A Google user,"This is a great option to block specific content and apps on phones and tablets. It has an intelligent filter and even blocks image searches. However the browser needs a lot of work, it frees and won't function on slot of intensive site that have pop ups and log ins. I hope they improve the browser soon.",3,1,2017-04-23 22:49:29,"Kevin, thank you so much! It is not often that users who are happy with Mobicip take the time and effort to write a public review! Your feedback and support is much appreciated.",2016-05-26 16:52:32,2.2.1_r647
577,dfe30dee-79ee-43eb-b7b6-e2a270e3faa6,A Google user,An excellent  app overall . Best browser filter for kids. I recommend  this app all parents  who constantly  worry about their kids internet safety.,5,0,2017-04-23 18:22:06,Thank you :) We are glad the Mobicip works great for you; and thanks again for the recommendation.,2017-07-26 09:39:01,2.2.1_r672
578,76b16430-aee4-44aa-8926-4cf8f48a2724,A Google user,Very easy to set up and keep the kids safe.  I feel secured after using it.,5,0,2017-04-23 18:16:22,Thank you :) We are glad the Mobicip works great for you.,2017-07-26 09:39:06,
579,6edeff20-14cf-4d3c-a1d0-51e92ab38901,A Google user,Safe for my grandkids. They love having their own browser and i love that it safe for them to use.,5,0,2017-04-23 17:48:20,It's great to know Mobicip is serving you and your family well :),2017-07-26 09:59:40,
580,0dbd152e-19e3-48c5-82af-43865546593b,A Google user,Got this app installed on all the school ipads since children safety over the web is our prime concern. Helped a lot to keep them restricted.,5,0,2017-04-23 16:23:54,Thank you for ensuring your school's internet safety Bharat.,2017-07-26 09:59:57,
581,a45eae4b-0759-4aac-b76d-a9af70dcf858,A Google user,This app limits you and your internet habits which is the best thing about it. More useful for children these days.,5,0,2017-04-23 12:52:55,The time limit feature is a neat way to wean children off excessive dependence on the internet.,2017-07-26 10:00:35,
582,e92f603d-8bfc-4322-b870-2bf2bcb95232,A Google user,Love that my teens cannot search for anything explicit over the Web. This kind of restrictions control give to us is quite appreciable.,5,2,2017-04-23 12:36:12,Thank you for your words of appreciation. We are glad that Mobicip works well for you and your family.,2017-07-26 10:01:10,2.2.1_r672
583,cda54282-a1de-4e52-ad09-12cee7376cad,A Google user,Just got it installed was highly recommended by a family member. Worked perfectly for blocking all gambling and porn sites on my phone.,5,0,2017-04-23 10:49:34,Thank you. We are glad that Mobicip works well for you and your family.,2017-07-26 10:01:23,
584,0a29a94d-4fba-4e2e-b0d3-c51c477d210c,A Google user,Does what it says. Just what I needed to keep my son on the safer side of the web.,5,0,2017-04-23 10:02:19,Thank you. We are glad that Mobicip works well for you and your family.,2017-07-26 10:01:28,
585,ab245a2c-be57-4d58-8f59-fcb04034ac30,A Google user,Everyone should get this app to se-cure their children from the bad web. Mobicip makes it so easy to do that.,5,0,2017-04-23 08:32:44,Thank you. We are glad that Mobicip works well for you and your family.,2017-07-26 10:01:34,
586,acb885de-fef9-4434-b032-5e28e0e81adb,A Google user,This app made it easy for me as a parent to secure the appropriate site s for my middle schoolers.,5,0,2017-04-23 06:59:50,Thank you. We are glad that Mobicip works well for you and your family.,2017-07-26 10:01:37,
587,d0c61393-8bc5-4062-a94a-b4d7012be16e,A Google user,I wish I could rate it more than 5 stars for its brilliant b locking functionality. forever my favourite filter app.,5,0,2017-04-23 06:49:42,Thank you. We are glad that Mobicip works well for you and your family.,2017-07-26 10:01:44,
588,c14c39f2-6ef9-4388-9b62-bd16ae0e7303,A Google user,I love mobicip's concept of safe browsing. this is the perfect browser app for my kids and i m definitely installing it on all the phone at home.,5,0,2017-04-23 06:37:31,Thank you for your appreciation. Our tech team has spent considerable time and effort to bring the best Safe Browser to market.,2017-07-28 05:48:02,
589,ff632757-cf8f-4c6b-8789-3eeba729543c,A Google user,Love this app!,5,0,2017-04-21 15:59:59,Thanks Torey :) Your appreciation means a lot to us.,2017-04-22 01:53:40,2.2.1_r647
590,ba3bd684-0e84-4a5d-9de3-ac1df2f4b796,A Google user,It doesn't show you need to pay,1,0,2017-04-21 03:41:35,"My friend,

There's no such thing as a free lunch in this world :P You can always try Mobicip's free version, but if you'd like the Premium features, you will be charged.",2017-04-21 17:52:59,
591,63207e42-e045-4ccb-a087-04c636cfe886,A Google user,Actually trash,1,0,2017-04-20 21:40:46,"Hey you,

I am sure your parents have your best interests in mind for installing Mobicip in your device. Why don't you talk to your parents if you would like the restrictions to ease a little bit?",2017-04-21 02:19:13,2.2.1_r672
592,383dd67d-7211-4757-9bd9-39282dbe693f,A Google user,Very much recommended to all. Simple t set up filters and now I can confidently give my phone to my kids knowing that this app will reduce the risk of getting them inadvertently exposed to inappropriate content.,5,0,2017-04-19 11:03:50,Thanks a ton Aditya :),2017-04-20 05:31:19,
593,18ad5b53-0eb3-4b3d-a71e-dc2321973407,A Google user,"This app effortlessly delivers exactly what it promise.after switching the filter on,there are no ads, no adult content, absolutely no bullshit.",5,0,2017-04-19 11:01:22,Thanks Rohit.,2017-04-20 05:31:36,
594,f5d4b262-49d6-472d-82d3-1b524766b3c8,A Google user,Main reason for downloading this app is to keep my kids away from the rising safety concerns on the web these days worked well for me,5,0,2017-04-19 09:03:46,"Thank you Akhilesh, we're glad we could help :)",2017-04-20 05:31:57,2.2.1_r672
595,a2c26451-5329-46db-96d7-9746f6d353be,A Google user,Best for blocking gaming site from my kid's phone since they are always glued to their call.mobicip is awesome,5,0,2017-04-19 08:53:45,Himanshu thanks for taking the time to review Mobicip.,2017-04-20 05:32:21,2.2.1_r672
596,6e09e3ff-801b-45fd-b578-46aa7e0240bc,A Google user,My kids still haven't figured out how all their gaming sites are blocked from their phones. Thanks mobicip,5,0,2017-04-19 08:43:43,Hey Suraj :P May the Force be with you :P,2017-04-22 01:54:16,
597,5781f712-97fe-48c0-aed3-6c95fc25b35f,A Google user,I  really recommend this app.has all the options for blocking all the sites you wish to stay away from,5,0,2017-04-19 08:33:35,"Thanks Ganesh, we're glad Mobicip is serving its purpose for you.",2017-04-22 01:54:42,2.2.1_r672
598,462af52f-a992-4d85-a65f-dceeafe8d1d2,A Google user,Best family and safety and parental control tool so far so good,5,0,2017-04-19 08:24:08,"Thank you :)

We're glad we could be of service :)",2017-04-22 01:55:08,2.2.1_r672
599,c4f709b7-e5e8-4953-8b4a-d876f23e5ff1,A Google user,I like how a lot of apps these days curate their features for the better living of tech freak children these days. Mobicip is superior to all of them. Its filtering quality is way better than other apps.,5,2,2017-04-19 07:38:31,Thanks for the kind words Rahul.,2017-04-22 01:56:13,2.2.1_r672
600,f4b52c34-b5c6-465a-a42d-2874d0e468c6,A Google user,Nothing works better than this apps filter. Made exclusively for parents like us,5,1,2017-04-19 07:29:45,Thanks for the shout-out Amit :),2017-04-22 01:55:48,2.2.1_r672
601,300d21d1-2421-4431-91d4-233ad014b8fc,A Google user,login is horrible.  gave up trying to set up after an hour.,2,0,2017-04-18 21:52:05,"I'm sorry about that Brett. This doesn't happen to us usually. Would love another chance to make it up to you.

In case you'd like to give it another try, I could assist you. Please ping us on our Facebook page and I can guide you through the process.",2017-04-19 04:32:34,2.2.1_r672
602,9f63426e-c331-4472-bff5-8efdbc31377b,A Google user,I am single father of two boys and this app is great for controlling and monitoring their phone use. Thanks Mobicip.,5,0,2017-04-10 17:02:09,Thank you Rishabh :) We are happy to be of service to you and your family.,2017-04-11 02:49:45,
603,4174441b-db36-4e16-8c5a-3c45233e190a,A Google user,Internet has everything these days and this app helps me to make sure my sons aren't seeing anything too crazy or using the web to do god knows what.,5,0,2017-04-10 16:58:20,Thanks Nitin :),2017-04-12 17:18:56,2.2.1_r672
604,d2579f66-733c-4fa9-848a-d9c59b0d5b63,A Google user,"I want my kids to have fun playing games and communicating with their friends, but don't want them to lose sleep at night because of crazy stuff on the web.",5,0,2017-04-10 15:39:02,Thank you for your frank review. We are grateful for your trust and support :),2017-04-12 17:19:27,
605,64ebf5e5-7b95-4883-aa30-28c12b741dc8,A Google user,Great browser for my kids. This app is amazing. I finally like I have control as a parent again.,5,0,2017-04-10 15:13:40,May the Force be with you :),2017-04-12 17:19:57,2.2.1_r672
606,adc15f81-3e13-4f8b-9478-37b75265fbf6,A Google user,"As a parent, this app is a must download. Incredibly useful for controlling my child's access to internet.",5,0,2017-04-10 15:02:56,Thanks a ton Umesh :) It's great to know you love Mobicip!,2017-04-11 02:48:50,2.2.1_r672
607,37ce2cfb-f50b-4319-aea5-b2b4c3d2db44,A Google user,"As a parent,this app is a must download. Incredibly useful for controlling my childs access to internet",5,0,2017-04-10 06:29:09,Thanks a ton Akash :) It's great to know you love Mobicip!,2017-04-11 02:48:25,
608,4fe3b82a-484a-434b-b927-a994be2429d0,A Google user,Awesome,5,0,2017-04-09 23:34:26,Thank you!,2017-04-10 04:12:45,2.2.1_r672
609,06b7377e-0ce9-4ea7-857e-46eafdff8184,A Google user,No browser can beat the security controls that mobicip process this one has the best parental controls.totally relived me with its features,5,0,2017-04-05 16:15:35,Thank you!,2017-04-06 06:01:57,2.2.1_r672
610,d13c5592-9928-40f7-bffb-8aa2ce053676,A Google user,I’ve setup a custom security filter from one device that works on all devices in my computer lab so that I’m sure that the kids using it are not exposed to explic,5,0,2017-04-05 07:27:41,That's awesome Aniruddha :) Thank you for taking up internet safety seriously and ensuring that your kids are safe online.,2017-04-05 13:11:26,
611,faa68267-48fc-4ed0-bb48-d4141baf9f40,A Google user,Makes devices very slow and only works half of the time.,1,2,2017-04-05 06:39:13,"We are sorry for the trouble you are having. Please contact support (via www.mobicip.com/contact) and we should be able to troubleshoot the problem. BTW, would appreciate it if you could contact us first for support issues before posting a review.",2017-04-06 06:01:41,2.2.1_r672
612,40a8a8c1-4415-458d-a02f-a572f56afc96,A Google user,"Being a parent, I know what’s best for tech-savvy children these days. I pre installed this browser on my 10 year old’s phone so that I no longer had to worry about his activities on the web.",5,2,2017-04-04 12:34:20,Thank you for the review :) We are glad to contribute to your home internet safety.,2017-04-05 13:10:24,2.2.1_r672
613,08ddb20f-9392-4caf-a589-b34a5266fa12,A Google user,I HATE IT,1,0,2017-04-03 12:02:03,"Tyler, we are sorry you feel that way. If your concern is about what is allowed or blocked, it would best to talk to your parent about Mobicip and that it is flexible enough to allow what you mutually agree is reasonable. Please feel free to contact us at support@mobicip.com if there are real problems that need troubleshooting.",2017-04-04 04:45:54,2.2.1_r647
614,9c826bbb-a31f-47bd-b992-68a0fb29314b,A Google user,How do I uninstall forgot my password and cant access my old email as I stupidly deactivated it,1,3,2017-03-28 14:29:30,"Please contact support (via www.mobicip.com/contact) and we should be able to find a way to recover your password, which you may then use to deactivate Mobicip. BTW, would appreciate it if you could contact us first for support issues before posting a review.",2017-03-29 01:16:00,2.2.1_r672
615,3a24dd31-2323-41e6-865d-1e55cfb83b8f,A Google user,One of the most decent and secure browsers I’ve used so far. This one offers so many levels of security and brilliantly set up filters!,5,0,2017-03-22 18:43:50,Thanks for the review. Much appreciated!,2017-03-29 01:16:22,2.2.1_r647
616,452a0b87-3f3b-459f-9839-5bf8f59ef6b8,A Google user,"Extremely viable option if you need to block websites from your phone. Honestly, it does get a little embarrassing when explicit content pops up when you're in the middle of work. Mobicip helped me regarding that!",5,0,2017-03-22 16:21:45,Thanks a lot!,2017-03-29 01:16:33,2.2.1_r647
